month	day	plot_id	species_id	sex	hindfoot_length	weight
9	23	2001	14	DM	M	34	21
9	23	2001	14	DM	F	36	30
9	23	2001	14	CB			
9	23	2001	14	DM	F	36	43
9	23	2001	14	OT	F	20	24
9	23	2001	14	DM	M	34	26
9	23	2001	15	PP	F	22	13
9	23	2001	15	PB	M	25	27
9	23	2001	15	PP	M	22	15
9	23	2001	15	PB	M	26	33
9	23	2001	15	PP	F	22	
9	23	2001	15	PB	F	26	27
9	23	2001	15	OT	F	20	
9	23	2001	15	PB	F	26	32
9	23	2001	15	OT	M	20	24
9	23	2001	5	PE	M	20	16
9	23	2001	5	PP	M	23	36
9	23	2001	16	AH			
9	23	2001	16	OT	M	21	21
9	23	2001	16	PB	M	27	26
9	23	2001	16	PP	M	22	17
9	23	2001	10				
10	13	2001	1	PP	M	23	18
10	13	2001	1	PB	F	26	27
10	13	2001	1	PB	F	27	26
10	13	2001	1	DO	M	36	58
10	13	2001	1	DM	M	37	44
10	13	2001	1	PP	M	23	17
10	13	2001	1	PB	F	26	29
10	13	2001	1	PB	F	28	30
10	13	2001	1	PB	F	27	31
10	13	2001	1	NL	M	35	188
10	13	2001	2	PE	M	20	31
10	13	2001	2	SH	F	28	101
10	13	2001	2	NL	F	29	72
10	13	2001	2	OT	M	20	26
10	13	2001	2	PP	M	23	19
10	13	2001	2	OT	M	20	21
10	13	2001	2	OT	M	20	22
10	13	2001	2	DM	F	36	
10	13	2001	2	OT	M	20	26
10	13	2001	2	PP	M	23	19
10	13	2001	2	PB	M	27	41
10	13	2001	2	PB	F	26	32
10	13	2001	2	DM	F	36	47
10	13	2001	2	DM	M	36	46
10	13	2001	2	OT	M	20	22
10	13	2001	2	PP	M	21	16
10	13	2001	12	DO	M	36	52
10	13	2001	12	DM	M	36	49
10	13	2001	12	OT	F	21	26
10	13	2001	12	OT	F	22	21
10	13	2001	12	DO	M	36	59
10	13	2001	12	OT	M	20	27
10	13	2001	12	PP	F	22	18
10	13	2001	12	DM	F	37	47
10	13	2001	19	OT	F	20	22
10	13	2001	19	PB	F	26	30
10	13	2001	19	PB	F	26	27
10	13	2001	19	PP	M	22	17
10	13	2001	19	PB	M	27	44
10	13	2001	19	OT	F	20	26
10	13	2001	19	PP	F	22	16
10	13	2001	19	PP	M	23	20
10	13	2001	18	PB	F	26	30
10	13	2001	18	PP	M	23	17
10	13	2001	18	PB	F	26	30
10	13	2001	18	PF	F	15	8
10	13	2001	18	PB	F	25	26
10	13	2001	18	PB	F	25	26
10	13	2001	18	PB	F	25	26
10	13	2001	17	DM	M	36	43
10	13	2001	17	DM		35	34
10	13	2001	17	PB	F	27	31
10	13	2001	17	OT	F	20	21
10	13	2001	17	PB	M	27	41
10	13	2001	17	DM	F	36	45
10	13	2001	17	OT	M	20	25
10	13	2001	17	AH			
10	13	2001	17	DM	F	35	51
10	13	2001	22	PB	F	26	26
10	13	2001	22	DM	M	36	47
10	13	2001	22	PP	M	22	32
10	13	2001	22	PB	M	27	41
10	13	2001	22	OT	F	20	22
10	13	2001	22	PB	F	27	30
10	13	2001	22	PB	F	27	
10	13	2001	22	PB	F	26	30
10	13	2001	22	DM	M	37	57
10	13	2001	22	PB	F	26	27
10	13	2001	22	OT	M	21	
10	13	2001	21	PB	F	26	30
10	13	2001	21	PB	F	25	31
10	13	2001	21	PB	F	26	29
10	13	2001	21	SS			
10	13	2001	21	PB	F	26	26
10	13	2001	21	PB	F	26	35
10	13	2001	21	PB	M	28	37
10	13	2001	21	PB	M	27	32
10	13	2001	21	PB	M	27	35
10	13	2001	21	PB	F	27	30
10	13	2001	20	PB	F	26	29
10	13	2001	20	PB	M	26	35
10	13	2001	20	PE	F	20	19
10	13	2001	20	PB	F	27	35
10	13	2001	20	PB	F	27	31
10	13	2001	20	PB	F	26	26
10	13	2001	23	PE	F	20	20
10	13	2001	24	OT	M	20	22
10	13	2001	24	NL	M	31	187
10	14	2001	3	OT	M	21	23
10	14	2001	3	PB	F	27	32
10	14	2001	3	PE	F	21	22
10	14	2001	3	PF	M	14	7
10	14	2001	3	PB	F	25	28
10	14	2001	3	OT	M	20	22
10	14	2001	3	OT	F	20	22
10	14	2001	3	PB	F	27	29
10	14	2001	3	OT	M	21	25
10	14	2001	3	PP	F	22	15
10	14	2001	3	PB	M	27	49
10	14	2001	3	PI	M	23	19
10	14	2001	3	PB	M	26	35
10	14	2001	3	PB	M	28	42
10	14	2001	3	DO	F	35	55
10	14	2001	3	PB	F	26	34
10	14	2001	3	PB	M	26	37
10	14	2001	4	DM	F	37	60
10	14	2001	4	PB	F	26	30
10	14	2001	4	OT	M	22	25
10	14	2001	4	DM	M	37	39
10	14	2001	4	DO	M	34	37
10	14	2001	4	PF	F	15	7
10	14	2001	4	PF	F	15	9
10	14	2001	4	DM	M	36	53
10	14	2001	4	DM	F	36	48
10	14	2001	4	PB	M	28	44
10	14	2001	4	DO	F	37	50
10	14	2001	4	PF	M	16	7
10	14	2001	4	PP	M	23	19
10	14	2001	4	PB	F	22	23
10	14	2001	4	PB	M	29	48
10	14	2001	4	PF	M	16	8
10	14	2001	4	PF	F	16	8
10	14	2001	4	DM	M	34	37
10	14	2001	6	PB	F	25	26
10	14	2001	6	PB	M	26	31
10	14	2001	6	NL	M	32	178
10	14	2001	6	PB	F	25	29
10	14	2001	6	PB	F	25	27
10	14	2001	6	PB	F	26	29
10	14	2001	6	PB	M	26	34
10	14	2001	6	PB	F	24	26
10	14	2001	6	PB	F	26	30
10	14	2001	6	PP	F	23	16
10	14	2001	6	PB	M	26	32
10	14	2001	6	OT	M	20	22
10	14	2001	6	OT	F	20	27
10	14	2001	6	PB	F	26	34
10	14	2001	6	PB	F	26	29
10	14	2001	11	OT	M	21	21
10	14	2001	11	OT	F	21	28
10	14	2001	11	PB	F	27	30
10	14	2001	11	PB	F	27	31
10	14	2001	11	PB	M	27	31
10	14	2001	11	OT	F	21	24
10	14	2001	11	DM	F	34	42
10	14	2001	11	DM	M	37	59
10	14	2001	11	PP	M	22	16
10	14	2001	11	PP	F	22	18
10	14	2001	11	PP	M	22	20
10	14	2001	11	PB	M	27	32
10	14	2001	11	DM	M	35	41
10	14	2001	11	DM	F	36	50
10	14	2001	9	DM	F	35	48
10	14	2001	9	DM	F	33	22
10	14	2001	9	DM	F	38	38
10	14	2001	9	SS			
10	14	2001	9	DM	M	38	41
10	14	2001	9	DM	M	37	48
10	14	2001	9	DM	F	36	41
10	14	2001	9	PP	M	23	18
10	14	2001	9	OT	F	21	25
10	14	2001	9	OT	M	21	22
10	14	2001	9	DM	F	36	44
10	14	2001	9	OT	F	20	37
10	14	2001	9	DM	M	32	22
10	14	2001	8	DO	M	35	57
10	14	2001	8	DO	M	36	53
10	14	2001	8	DO	F	37	59
10	14	2001	8	PB	F	26	25
10	14	2001	8	PP	F	21	12
10	14	2001	8	DO	F	36	34
10	14	2001	8	DO	M	38	55
10	14	2001	8	PB	F	27	31
10	14	2001	8	OT	M	20	26
10	14	2001	8	PB	F	26	26
10	14	2001	8	DO	F	35	47
10	14	2001	8	PP	M	22	15
10	14	2001	8	DM	M	36	40
10	14	2001	8	PB	M	28	36
10	14	2001	8	PB	F	28	33
10	14	2001	8	PP	M	23	
10	14	2001	13	OT	M	20	26
10	14	2001	13	PB	M	28	47
10	14	2001	13	PB	F	26	28
10	14	2001	13	PB	M	26	33
10	14	2001	13	PF	F	16	14
10	14	2001	13	PB	M	28	33
10	14	2001	13	PB	M	28	40
10	14	2001	13	PB	M	26	44
10	14	2001	13	OT	F	21	19
10	14	2001	14	DM	M	36	37
10	14	2001	14	DM	F	35	48
10	14	2001	14	DM	M	34	36
10	14	2001	14	DM	M	36	50
10	14	2001	14	AH			
10	14	2001	14	DM	F	35	49
10	14	2001	14	DM	F	34	45
10	14	2001	14	DM	F	35	30
10	14	2001	14	OT	F	20	24
10	14	2001	14	NL	M	31	174
10	14	2001	15	AH			
10	14	2001	15	PP	M	22	14
10	14	2001	15	PP	F	22	14
10	14	2001	15	OT	M	20	14
10	14	2001	15	OT	M	20	14
10	14	2001	15	OT	F	20	20
10	14	2001	15	PB	F	26	28
10	14	2001	15	PP	M	22	14
10	14	2001	15	PB	M	26	35
10	14	2001	16	OT	M	20	23
10	14	2001	16	PB	F	27	28
10	14	2001	16	OT	M	21	23
10	14	2001	16	OT	F	21	24
10	14	2001	5				
10	14	2001	7				
10	14	2001	10				
11	17	2001	1	DO	M	37	59
11	17	2001	1	PB	M	27	39
11	17	2001	1	PB	F	26	31
11	17	2001	1	DM	M	37	42
11	17	2001	1	PP	M	22	18
11	17	2001	1	DO	F	35	33
11	17	2001	2	DM	M	36	48
11	17	2001	2	OT	M	20	21
11	17	2001	2	SH	M	28	65
11	17	2001	2	DO	F	35	46
11	17	2001	2	PB	F	26	32
11	17	2001	2	PE	F	20	21
11	17	2001	2	OT	M	20	25
11	17	2001	2	PP	M	21	16
11	17	2001	2	DM	F	35	47
11	17	2001	2	PE	M	19	22
11	17	2001	2	PB	M	28	41
11	17	2001	2	PB	F	26	35
11	17	2001	2	PB	F	27	31
11	17	2001	2	NL	F	31	119
11	17	2001	2	NL	F	33	213
11	17	2001	12	DO	F	36	46
11	17	2001	12	DO	F	35	54
11	17	2001	12	DM	F	36	45
11	17	2001	12	DO	M	35	55
11	17	2001	12	PE	M	20	22
11	17	2001	12	OT	F	22	20
11	17	2001	12	DO	M	37	61
11	17	2001	12	NL	M	33	280
11	17	2001	19	PP	M	23	19
11	17	2001	19	PB	M	27	44
11	17	2001	19	PB	F	26	27
11	17	2001	19	OT	M	21	21
11	17	2001	19	PB	M	28	51
11	17	2001	19	OT	M	22	22
11	17	2001	19	PB	F	25	29
11	17	2001	19	PB	F	26	29
11	17	2001	19	PE	M	20	18
11	17	2001	18	PB	F	26	30
11	17	2001	18	PB	M	28	49
11	17	2001	18	PB	F	26	27
11	17	2001	18	PB	F	26	25
11	17	2001	18	PB	F	25	25
11	17	2001	18	PB	F	27	29
11	17	2001	18	PB	M	26	30
11	17	2001	18	PB	F	26	29
11	17	2001	17	DM			
11	17	2001	17	PB	M	27	41
11	17	2001	17	DM	F	37	48
11	17	2001	17	DM	M	36	44
11	17	2001	17	DM	F	36	44
11	17	2001	17	DM	M	37	50
11	17	2001	17	PB	F	27	32
11	17	2001	17	OT	M	21	22
11	17	2001	17	NL	F	33	158
11	17	2001	20	PB	F	26	31
11	17	2001	20	AB			
11	17	2001	20	PB	F	26	27
11	17	2001	20	PB	M	26	30
11	17	2001	20	PE	F	20	21
11	17	2001	20	PE	M	20	22
11	17	2001	20	PB	F	27	36
11	17	2001	20	PB	M	26	35
11	17	2001	20	NL	F	35	96
11	17	2001	20	NL	F	33	186
11	17	2001	21	PB	F	27	30
11	17	2001	21	PB			
11	17	2001	21	PB	M	27	36
11	17	2001	21	PB	F	26	29
11	17	2001	21	PB	F	25	30
11	17	2001	21	PB	F	26	33
11	17	2001	21	PB	F	27	29
11	17	2001	21	PB	F	26	31
11	17	2001	21	PB	M	27	31
11	17	2001	21	PB	M	27	34
11	17	2001	22	PB	M	27	41
11	17	2001	22	PB	F	27	31
11	17	2001	22	DM	M	37	50
11	17	2001	22	PB	F	26	29
11	17	2001	22	PB	F	27	27
11	17	2001	22	OT	F	21	22
11	17	2001	22	OT	M	20	20
11	17	2001	7	PB	M	28	41
11	17	2001	7	PP	F	22	20
11	17	2001	7	PP	M	23	17
11	17	2001	7	PE	M	20	18
11	17	2001	23	RM	F	17	9
11	17	2001	23	PE	M	20	23
11	17	2001	23	CB			
11	17	2001	23	AH			
11	17	2001	24	PE	M	20	18
11	17	2001	24	OT	F	20	23
11	17	2001	24	RM	F	16	9
11	17	2001	24	NL	M	31	175
11	18	2001	3	PB	F	26	29
11	18	2001	3	PB	F	27	32
11	18	2001	3	DM	M	36	52
11	18	2001	3	PB	M	28	47
11	18	2001	3	OT	M	20	24
11	18	2001	3	OT	F	21	22
11	18	2001	3	PE	F	22	24
11	18	2001	3	OT	M	21	26
11	18	2001	3	PF	M	15	7
11	18	2001	3	PB	M	27	37
11	18	2001	3	PB	F	25	30
11	18	2001	3	PB	F	26	32
11	18	2001	3	PB	F	27	34
11	18	2001	3	PB	M	27	38
11	18	2001	3	DM	F	35	42
11	18	2001	3	PP	F	23	15
11	18	2001	3	DO	F	35	51
11	18	2001	4	DM	F	36	31
11	18	2001	4	DO	M	34	39
11	18	2001	4	DM	F	37	45
11	18	2001	4	DO	M	35	45
11	18	2001	4	PB	M	28	52
11	18	2001	4	PB	F	26	24
11	18	2001	4	DO	M	36	
11	18	2001	4	DO	F	35	36
11	18	2001	4	DM	M	35	40
11	18	2001	4	DM	F	35	30
11	18	2001	4	DM	M	36	43
11	18	2001	4	PB		28	47
11	18	2001	4	DM	M	35	48
11	18	2001	4	DM	F	35	49
11	18	2001	5	PE	M	20	18
11	18	2001	6	PB	F	25	30
11	18	2001	6	PB	M	25	26
11	18	2001	6	PB	F	25	26
11	18	2001	6	PB			
11	18	2001	6	PB	M	26	34
11	18	2001	6	PB	F	26	31
11	18	2001	6	PB	F	25	35
11	18	2001	6	OT	F	20	27
11	18	2001	6	PB		26	30
11	18	2001	6	PB	M	26	33
11	18	2001	11	PP		25	17
11	18	2001	11	OT	M	21	22
11	18	2001	11	PB	M	28	32
11	18	2001	11	OT	F	21	24
11	18	2001	11	DM	F	34	44
11	18	2001	11	DO	F	35	42
11	18	2001	11	DO	M	37	51
11	18	2001	11	PB	F	27	29
11	18	2001	11	DM	M	36	35
11	18	2001	11	DM	M	36	59
11	18	2001	11	PB	M	27	32
11	18	2001	11	PB	F	27	27
11	18	2001	11	OT	M	21	
11	18	2001	11	DM	M	37	43
11	18	2001	9	OT	M	21	23
11	18	2001	9	OT	M	21	19
11	18	2001	9	DM	F	36	43
11	18	2001	9	DM	F	35	38
11	18	2001	9	DM	F	36	48
11	18	2001	9	OT	M	20	20
11	18	2001	9	DM	M	38	46
11	18	2001	9	DM	F	35	45
11	18	2001	8	PB	F	27	33
11	18	2001	8	OT	F	20	23
11	18	2001	8	OT	M	21	23
11	18	2001	8	PB	F	27	31
11	18	2001	8	DX			
11	18	2001	8	PB	F	26	26
11	18	2001	8	DO	M	35	52
11	18	2001	8	DO	M	37	54
11	18	2001	8	DM	M	36	38
11	18	2001	8	PB	F	27	
11	18	2001	8	DO	F	36	42
11	18	2001	8	DO	M	35	58
11	18	2001	8	PB	F	26	27
11	18	2001	13	OT	M	22	23
11	18	2001	13	PB			
11	18	2001	13	PE	M	20	20
11	18	2001	13	PB	M	27	31
11	18	2001	13	PB	M	27	34
11	18	2001	13	PB	M	27	48
11	18	2001	13	OT	F	20	20
11	18	2001	13	PB	M	27	50
11	18	2001	13	OT	F	21	18
11	18	2001	13	PB	F	26	27
11	18	2001	14	DM	F	36	36
11	18	2001	14	AH			
11	18	2001	14	DM	F	34	45
11	18	2001	14	OT	F	20	23
11	18	2001	14	DM	F	35	45
11	18	2001	14	DM	M	35	41
11	18	2001	14	NL			184
11	18	2001	15	OT	F	20	19
11	18	2001	15	PB	M	27	38
11	18	2001	15	AH			
11	18	2001	15	PB	F	26	29
11	18	2001	16	DM	M	36	55
11	18	2001	16	OT	F	21	18
11	18	2001	16	OT	M	21	25
11	18	2001	16	PB	M	27	30
11	18	2001	16	DO	F	34	46
11	18	2001	16	PB	F	26	23
11	18	2001	10				
12	15	2001	1	PB	M	28	40
12	15	2001	1	DO	M	36	59
12	15	2001	1	DO	M	34	46
12	15	2001	1	DM	M	36	44
12	15	2001	1	DO	M	35	41
12	15	2001	1	NL	M	34	231
12	15	2001	2	PP	M	21	17
12	15	2001	2	OT	M	20	23
12	15	2001	2	PE	F	20	20
12	15	2001	2	OT	M	20	23
12	15	2001	2	DO	M	35	45
12	15	2001	2	PE	M	20	22
12	15	2001	2	DM	F	36	45
12	15	2001	2	DO	M	36	52
12	15	2001	2	DM	M	37	48
12	15	2001	2	PB	M	28	43
12	15	2001	2	PB	F	27	34
12	15	2001	2	NL	F	33	126
12	15	2001	2	NL	F	32	198
12	15	2001	12	DM	M	36	39
12	15	2001	12	DO	F	37	52
12	15	2001	12	DO	M	36	60
12	15	2001	12	DM	F	36	46
12	15	2001	12	DO	M	36	55
12	15	2001	19	PB	M	28	51
12	15	2001	19	PB	F	26	30
12	15	2001	19	OT	F	20	22
12	15	2001	19	PB	M	27	43
12	15	2001	19	PB	F	27	27
12	15	2001	19	PE	F	20	14
12	15	2001	19	OT	F	20	21
12	15	2001	19	PB	F	26	29
12	15	2001	19	PB	F	27	29
12	15	2001	19	OT	M	20	24
12	15	2001	18	PB	M	28	50
12	15	2001	18	PB	F	26	31
12	15	2001	18	SH	M	27	50
12	15	2001	18	PB	F	26	25
12	15	2001	18	RM	M	11	16
12	15	2001	18	RM	F	16	12
12	15	2001	18	PB	M	26	32
12	15	2001	18	PB	F	25	26
12	15	2001	18	PB	F	26	28
12	15	2001	18	PB	F	26	29
12	15	2001	17	DM	F	34	46
12	15	2001	17	DM	M	36	51
12	15	2001	17	OT	M	20	22
12	15	2001	17	OT	F	20	19
12	15	2001	17	DM	F	36	46
12	15	2001	17	DM	M	36	43
12	15	2001	17	PB	M	27	45
12	15	2001	17	PB	F	27	32
12	15	2001	17	NL	F	32	156
12	15	2001	22	PB	M	27	43
12	15	2001	22	OT	F	21	24
12	15	2001	22	OT			
12	15	2001	22	DM	M	37	51
12	15	2001	22	OT	M	20	22
12	15	2001	22	PB	F	26	32
12	15	2001	22	PP	M	21	14
12	15	2001	22	PB	F	26	30
12	15	2001	21	PB	M	27	35
12	15	2001	21	PB	F	26	30
12	15	2001	21	PB	F	27	30
12	15	2001	21	PB	F	25	27
12	15	2001	21	PB	M	27	35
12	15	2001	21	PB	F	26	29
12	15	2001	21	PB	F	26	29
12	15	2001	21	PB	F	26	30
12	15	2001	21	PB	M	27	31
12	15	2001	23	RM	M	16	9
12	15	2001	23	PE	M	20	18
12	15	2001	23	RM	F	16	8
12	15	2001	20	PE	F	20	22
12	15	2001	20	SH	M	25	43
12	15	2001	20	PB	F	27	33
12	15	2001	20	PB	M	25	35
12	15	2001	20	RM	M	16	11
12	15	2001	20	RM	F	16	8
12	15	2001	20	PB	F	25	28
12	15	2001	20	PB	F	26	30
12	15	2001	20	PB	F	27	31
12	15	2001	24	PE	M	20	24
12	15	2001	24	PE	M	20	23
12	15	2001	24	RM	M	16	10
12	15	2001	7	PB	M	29	44
12	15	2001	7	OT	M	19	21
12	15	2001	7	OT	M	20	19
12	15	2001	7	PP	M	24	16
12	16	2001	3				
12	16	2001	4				
12	16	2001	5				
12	16	2001	6				
12	16	2001	8				
12	16	2001	9				
12	16	2001	10				
12	16	2001	11				
12	16	2001	13				
12	16	2001	14				
12	16	2001	15				
12	16	2001	16				
1	12	2002	1	DM	M	38	44
1	12	2002	1	DO	M	37	58
1	12	2002	1	PB	M	28	45
1	12	2002	1	AB			
1	12	2002	1	DO	M	35	29
1	12	2002	2	OT	F	20	26
1	12	2002	2	OT	M	20	24
1	12	2002	2	OT	F	21	22
1	12	2002	2	DM	M	37	47
1	12	2002	2	DO	M	35	51
1	12	2002	2	PE	F	21	23
1	12	2002	2	OT	F	20	18
1	12	2002	2	OT	M	20	25
1	12	2002	2	OT	F	20	22
1	12	2002	2	DO	F	36	46
1	12	2002	2	DM	F	35	45
1	12	2002	2	PB	M	28	47
1	12	2002	2	PB	F	26	30
1	12	2002	2	NL			
1	12	2002	12	DO	M	34	24
1	12	2002	12	PE	F	20	15
1	12	2002	12	DO	F	36	26
1	12	2002	12	DO	F	37	47
1	12	2002	12	DM	M	36	40
1	12	2002	12	DO	M	37	55
1	12	2002	12	PE	M	21	23
1	12	2002	12	DM	F	37	45
1	12	2002	19	PB	M	29	51
1	12	2002	19	PB	M	27	46
1	12	2002	19	PP	F	20	13
1	12	2002	19	PB	F	27	30
1	12	2002	19	PE	F	20	17
1	12	2002	19	OT	F	22	24
1	12	2002	19	OT	M	21	22
1	12	2002	19	PB	F	27	30
1	12	2002	19	PB	M	26	28
1	12	2002	19	OT		21	20
1	12	2002	18	PB	F	26	28
1	12	2002	18	PB	M	27	32
1	12	2002	18	PB	M	28	44
1	12	2002	18	PB	F	26	26
1	12	2002	18	PB	F	26	27
1	12	2002	18	PB	F	25	26
1	12	2002	17	OT	F	21	18
1	12	2002	17	DM	M	37	49
1	12	2002	17	PB	F	27	31
1	12	2002	17	DM	F	36	47
1	12	2002	17	PB	M	47	27
1	12	2002	17	DM	F	37	48
1	12	2002	17	DM	M	36	42
1	12	2002	23	PE	M	20	18
1	12	2002	22	DM	M	36	51
1	12	2002	22	PB	M	28	39
1	12	2002	22	PB	F	27	30
1	12	2002	21	PB	M	28	32
1	12	2002	21	PB	F	26	30
1	12	2002	21	PB	F	26	30
1	12	2002	21	OT	M	21	
1	12	2002	21	PB	F	27	30
1	12	2002	21	PB	F	27	28
1	12	2002	21	PB	M	27	37
1	12	2002	21	PB	F	25	29
1	12	2002	7				
1	12	2002	20				
1	13	2002	3				
1	13	2002	4				
1	13	2002	5				
1	13	2002	6				
1	13	2002	8				
1	13	2002	9				
1	13	2002	10				
1	13	2002	11				
1	13	2002	13				
1	13	2002	14				
1	13	2002	15				
1	13	2002	16				
2	9	2002	1	RO	M	17	8
2	9	2002	1	DO	F	35	35
2	9	2002	1	PB	M	28	48
2	9	2002	1	DO	M	37	60
2	9	2002	1	DM	M	37	47
2	9	2002	1	DO	M	35	40
2	9	2002	1	OT	M	20	26
2	9	2002	2	PB	M	27	54
2	9	2002	2	RM	M	19	8
2	9	2002	2	DO	F	36	49
2	9	2002	2	DO	M	35	52
2	9	2002	2	PB	M	28	41
2	9	2002	2	PB	M	27	49
2	9	2002	2	DM	F	35	46
2	9	2002	2	PE	M	19	25
2	9	2002	2	PP	M	22	17
2	9	2002	2	SH	F	30	57
2	9	2002	2	PB	F	27	31
2	9	2002	2	NL	M	33	120
2	9	2002	3	PB	M	26	44
2	9	2002	3	DM	M	36	48
2	9	2002	3	PB	F	26	26
2	9	2002	3	DM	M	37	54
2	9	2002	3	OT	F	21	24
2	9	2002	3	PB	F	26	28
2	9	2002	3	PB	M	30	55
2	9	2002	3	DM	M	36	49
2	9	2002	3	DM	F	36	47
2	9	2002	3	DO	F	34	51
2	9	2002	3	DM	M	37	52
2	9	2002	3	PB	M	26	41
2	9	2002	3	PE	F	21	24
2	9	2002	3	PF	M	15	8
2	9	2002	3	PB	F	26	32
2	9	2002	3	DO	M	36	49
2	9	2002	3	OT	M	21	30
2	9	2002	3	PB	F	27	32
2	9	2002	3	DO	F	36	53
2	9	2002	3	DM	M	37	52
2	9	2002	3	PM	M	20	19
2	9	2002	24	PE	M	21	20
2	9	2002	12	PE	F	21	22
2	9	2002	12	DM	F	35	46
2	9	2002	12	DO	F	36	52
2	9	2002	12	DO	M	36	58
2	9	2002	12	DM	M	36	44
2	9	2002	12	AH			
2	9	2002	17	PP	F	22	17
2	9	2002	17	DM	F	37	49
2	9	2002	17	PB	M	26	47
2	9	2002	17	OT	M	21	25
2	9	2002	17	PB	F	27	31
2	9	2002	17	DM	M	37	50
2	9	2002	17	DM	F	35	46
2	9	2002	17	DM	M	36	46
2	9	2002	17	NL	F	29	154
2	9	2002	17	AH			
2	9	2002	18	RM	F	16	12
2	9	2002	18	PB	M	27	51
2	9	2002	18	PB	F	26	29
2	9	2002	18	PB	F	26	32
2	9	2002	18	PB			
2	9	2002	18	PB	F	26	25
2	9	2002	18	PB	F	26	28
2	9	2002	19	RM	M	17	12
2	9	2002	19	PB	F	27	30
2	9	2002	19	PB	F	26	27
2	9	2002	19	PB	F	26	31
2	9	2002	19	PB	M	28	49
2	9	2002	19	PB	M	27	42
2	9	2002	19	OT	F	21	22
2	9	2002	19	PE	F	20	18
2	9	2002	22	DM	M	37	52
2	9	2002	22	PB	M	27	38
2	9	2002	22	PB	F	27	30
2	9	2002	22	DM	F	36	40
2	9	2002	22	PB	M	27	48
2	9	2002	21	PB	F	27	30
2	9	2002	21	PB	M	27	41
2	9	2002	21	PB	F	25	27
2	9	2002	21	PB	F	26	30
2	9	2002	21	PB	M	26	43
2	9	2002	21	PB	F	27	31
2	9	2002	21	PB	M	28	40
2	9	2002	21	PB	M	27	34
2	9	2002	21	PB	F	26	29
2	9	2002	20	RM	M	18	10
2	9	2002	20	PB	F	26	33
2	9	2002	20	PB	F	27	29
2	9	2002	20	PB	M	27	41
2	9	2002	20	PB	F	27	33
2	9	2002	20	OT	F	20	24
2	9	2002	23	PE	M	20	20
2	9	2002	23	RM	M	18	11
2	9	2002	23	PE	F	21	24
2	10	2002	4	DM	M	36	53
2	10	2002	4	DM	F	36	51
2	10	2002	4	DM	M	36	42
2	10	2002	4	DM	F	37	50
2	10	2002	4	DO	F	34	45
2	10	2002	4	PB	M	27	50
2	10	2002	4	PB	F	27	48
2	10	2002	4	PB	F	26	25
2	10	2002	6	PB	F	27	28
2	10	2002	6	PB	F	26	25
2	10	2002	6	PB	F	26	26
2	10	2002	6	PB	F	26	35
2	10	2002	6	PB	F	26	32
2	10	2002	6	PB	M	26	35
2	10	2002	6	DO	F	36	53
2	10	2002	6	DO	M	36	56
2	10	2002	6	OT	M	20	25
2	10	2002	6	PB	F	26	29
2	10	2002	6	PB	M	26	35
2	10	2002	6	NL	F	33	180
2	10	2002	11	DM	M	36	55
2	10	2002	11	DM	F	37	48
2	10	2002	11	DM	M	37	39
2	10	2002	11	DO	F	35	46
2	10	2002	11	DM	F	34	45
2	10	2002	11	DM	M	37	42
2	10	2002	11	DO	M	35	55
2	10	2002	9	DM	F	35	42
2	10	2002	9	DM	F	36	53
2	10	2002	9	DM	M	37	46
2	10	2002	9	DM	M	37	46
2	10	2002	9	DM	F	36	42
2	10	2002	8	DO	M	35	55
2	10	2002	8	PB	F	29	29
2	10	2002	8	PP	M	21	16
2	10	2002	8	PB	F	27	35
2	10	2002	8	PB	F	26	26
2	10	2002	8	DO	M	38	52
2	10	2002	8	DO	F	37	60
2	10	2002	8	DM	F	36	41
2	10	2002	8	DO	F	36	51
2	10	2002	8	PB	F	26	25
2	10	2002	8	DO	M	37	59
2	10	2002	13	PF	F	15	7
2	10	2002	13	OT	F	20	22
2	10	2002	13	PB	M	25	48
2	10	2002	13	PB	M	26	39
2	10	2002	13	OT	M	20	19
2	10	2002	13	PB	M	28	37
2	10	2002	13	PB	M	29	49
2	10	2002	13	PP	F	21	15
2	10	2002	14	DM	M	36	48
2	10	2002	14	AH			
2	10	2002	14	DM	F	35	39
2	10	2002	14	OT	F	21	21
2	10	2002	14	DM	F	36	44
2	10	2002	14	DM	F	36	46
2	10	2002	14	NL	M	33	222
2	10	2002	15	PB	F	25	31
2	10	2002	15	RM	F	17	7
2	10	2002	15	AH			
2	10	2002	15	AH			
2	10	2002	15	RM	F	17	10
2	10	2002	15	PB	M	27	45
2	10	2002	5	RO	M	15	9
2	10	2002	5	RM	F	17	9
2	10	2002	16	PB	F	26	25
2	10	2002	16	DM	M	36	38
2	10	2002	16	DO	F	36	51
2	10	2002	10	RM	F	17	8
2	10	2002	10	DO	F	35	50
2	10	2002	10	DO	M	34	52
2	10	2002	10	DO	M	38	51
2	10	2002	10	RO	F	16	8
2	10	2002	7	DM	M	35	42
2	10	2002	7	DO	M	36	62
2	10	2002	7	DO	F	37	55
2	10	2002	7	DO	F	38	47
2	10	2002	7	DO	F	35	54
3	13	2002	1	DO	M	35	46
3	13	2002	1	DO	M	37	52
3	13	2002	1	PP	M	23	20
3	13	2002	1	DM	M	36	50
3	13	2002	1	DO	F	35	46
3	13	2002	1	PB	M	27	44
3	13	2002	1	DO	M	37	63
3	13	2002	2	PP	M	22	20
3	13	2002	2	DM	F	36	43
3	13	2002	2	DM	M	36	55
